date,platform,campaign_type,industry,country,impressions,clicks,CTR,CPC,ad_spend,conversions,CPA,revenue,ROAS,conversion_rate,spend_efficiency,ctr_cpc_ratio,log_impressions,cost_per_impression,high_roas,platform_enc,campaign_type_enc,industry_enc,country_enc
2024-09-10,Google Ads,Video,Healthcare,Canada,65545,3355,0.0512,1.77,5938.35,196,30.3,57936.29,9.76,0.058420268256333834,9.75629425682218,0.02892653732963993,11.090507465209402,0.0905995880692654,1,0,3,3,1
2024-06-04,Google Ads,Video,Healthcare,USA,33141,798,0.0241,3.29,2625.42,42,62.51,7236.65,2.76,0.05263157894736842,2.756378027134706,0.007325225737013453,10.408556639189738,0.07921969765547207,0,0,3,3,6
2024-07-09,Meta Ads,Video,Healthcare,Germany,76229,1562,0.0205,1.01,1577.62,30,52.59,4290.5,2.72,0.019206145966709345,2.7196029462101143,0.020297009606921185,11.24151036498232,0.020695798187041675,0,1,3,3,2
2024-11-09,TikTok Ads,Search,SaaS,Australia,141614,10677,0.0754,0.35,3736.95,305,12.25,62355.52,16.69,0.028566076613280884,16.686206665863875,0.21542795592012595,11.860867386834727,0.026388280819692966,1,2,1,4,0
2024-07-14,Meta Ads,Shopping,Healthcare,UK,161193,4916,0.0305,1.37,6734.92,377,17.86,91408.9,13.57,0.07668836452400325,13.572380963693703,0.0222627574724398,11.99036388751828,0.04178171508688343,1,1,2,3,5
2024-02-17,Google Ads,Search,SaaS,Germany,142244,4935,0.0347,2.98,14706.3,127,115.8,34307.21,2.33,0.025734549138804456,2.3328240277976104,0.01164429139453309,11.865306201985938,0.1033878406119063,0,0,1,4,2
2024-03-27,Meta Ads,Search,Fintech,UAE,178063,1851,0.0104,0.45,832.95,64,13.01,7044.13,8.46,0.03457590491626148,8.456846149228644,0.023111059753200547,12.089898315213206,0.004677838742467554,1,1,1,2,4
2024-01-28,Google Ads,Video,Fintech,Australia,193978,5780,0.0298,1.73,9999.4,177,56.49,42071.17,4.21,0.030622837370242215,4.20736944216653,0.017225423569119325,12.17550518476361,0.05154914474837353,0,0,3,2,0
2024-02-18,Meta Ads,Display,SaaS,Canada,187051,6284,0.0336,2.01,12630.84,493,25.62,94906.46,7.51,0.07845321451304901,7.513867644590542,0.016716409593826073,12.139141932047384,0.06752618269883615,1,1,0,4,1
2024-01-11,Meta Ads,Video,EdTech,UK,152977,5491,0.0359,1.35,7412.85,147,50.43,9232.39,1.25,0.026771079949007466,1.2454575500650895,0.02659257289439045,11.938049399186005,0.04845728442837813,0,1,3,1,5
2024-05-01,Google Ads,Display,E-commerce,UAE,129447,4310,0.0333,2.7,11637.0,211,55.15,16618.47,1.43,0.048955916473317866,1.4280716679556589,0.01233332876543379,11.771034535079645,0.08989779600917751,0,0,0,0,4
2024-01-22,Google Ads,Shopping,Fintech,USA,28387,672,0.0237,3.32,2231.04,41,54.42,7232.57,3.24,0.06101190476190476,3.2417930651176134,0.007138552066701185,10.253721799644874,0.07859372247859936,0,0,2,2,6
2024-04-27,Meta Ads,Shopping,Fintech,Australia,88986,1308,0.0147,0.75,981.0,80,12.26,21439.34,21.85,0.06116207951070336,21.854576962283385,0.01959997386670151,11.396245570629663,0.011024206054885037,1,1,2,2,0
2024-01-10,Google Ads,Video,SaaS,UK,170268,7917,0.0465,3.14,24859.38,98,253.67,22672.12,0.91,0.01237842617152962,0.9120147002861696,0.014808912481238062,12.045134818372247,0.1460014800197336,0,0,3,4,5
2024-01-20,Google Ads,Display,Healthcare,USA,122322,6152,0.0503,1.23,7566.96,155,48.82,10417.89,1.38,0.025195058517555265,1.3767602841828157,0.040894275695710816,11.71442036613607,0.06186098984647079,0,0,0,3,6
2024-02-07,Meta Ads,Display,Healthcare,UK,69429,2430,0.035,1.59,3863.7,119,32.47,21584.01,5.59,0.04897119341563786,5.586357636462458,0.022012564771971842,11.148074329747319,0.05564965648360195,1,1,0,3,5
2024-06-07,Meta Ads,Display,SaaS,Canada,196675,4031,0.0205,1.97,7941.07,186,42.69,27686.79,3.49,0.04614239642768544,3.4865314120137465,0.010406086088281174,12.189312983714833,0.04037661116054404,0,1,0,4,1
2024-05-25,Google Ads,Video,E-commerce,Australia,104134,3603,0.0346,3.46,12466.38,234,53.28,14496.48,1.16,0.0649458784346378,1.162845990576254,0.009999997109827425,11.553443413273117,0.11971479055831909,0,0,3,0,0
2024-12-24,Meta Ads,Display,EdTech,Canada,150544,2890,0.0192,1.7,4913.0,170,28.9,47769.42,9.72,0.058823529411764705,9.723065336861389,0.011294111003464115,11.922017321800741,0.032634977149537676,1,1,0,1,1
2024-10-28,TikTok Ads,Video,SaaS,Canada,75553,3331,0.0441,0.44,1465.64,203,7.22,33301.04,22.72,0.06094265986190333,22.72115935700445,0.10022704493853424,11.232602911368835,0.019398832607573493,1,2,3,4,1
2024-10-23,Meta Ads,Search,EdTech,India,149565,2437,0.0163,0.37,901.69,30,30.06,3133.33,3.47,0.012310217480508822,3.4749525890272706,0.04405393498936489,11.915493045964881,0.006028750041787852,0,1,1,1,3
2024-04-15,Google Ads,Display,SaaS,India,12896,535,0.0415,0.98,524.3,20,26.21,2475.65,4.72,0.037383177570093455,4.721819568949075,0.042346895564392285,9.464750005164392,0.04065601736972704,1,0,0,4,3
2024-05-22,TikTok Ads,Display,Fintech,Germany,70428,3310,0.047,1.17,3872.7,164,23.61,25462.93,6.57,0.04954682779456193,6.574981279210887,0.040170905836832624,11.162360389143696,0.054988072925540976,1,2,0,2,2
2024-06-09,TikTok Ads,Shopping,EdTech,USA,12345,456,0.037,0.62,282.72,21,13.46,5118.94,18.11,0.046052631578947366,18.106041312959817,0.059677323101091764,9.421087402953841,0.02290157958687728,1,2,2,1,6
2024-11-25,Meta Ads,Display,SaaS,USA,18140,455,0.0251,1.15,523.25,29,18.04,1746.46,3.34,0.06373626373626373,3.337716196846632,0.0218260679773322,9.805929848941323,0.028845093715545757,0,1,0,4,6
2024-02-18,Google Ads,Video,Fintech,Australia,42823,1588,0.0371,2.97,4716.36,33,142.92,3266.45,0.69,0.020780856423173802,0.6925785987498834,0.012491578285663876,10.664853972073217,0.11013614179296172,0,0,3,2,0
2024-01-26,TikTok Ads,Shopping,SaaS,Germany,34118,1470,0.0431,0.85,1249.5,55,22.72,3037.11,2.43,0.03741496598639456,2.4306602641056423,0.050705822699032115,10.437609692852554,0.036622897004513745,0,2,2,4,2
2024-01-08,Meta Ads,Video,EdTech,UK,127775,3871,0.0303,0.76,2941.96,159,18.5,28717.22,9.76,0.04107465771118574,9.761254401827353,0.03986836859425185,11.758034009862948,0.02302453531598513,1,1,3,1,5
2024-09-15,Google Ads,Shopping,Fintech,UAE,136354,3736,0.0274,1.16,4333.76,152,28.51,29811.83,6.88,0.04068522483940043,6.878975762386473,0.023620669292526476,11.823017057935095,0.031783152676122445,1,0,2,2,4
2024-10-28,Google Ads,Shopping,E-commerce,Germany,115454,7227,0.0626,2.46,17778.42,154,115.44,5144.22,0.29,0.0213089802130898,0.28935192216181194,0.025447144127177183,11.656636122636527,0.15398704245846828,0,0,2,0,2
2024-06-02,Meta Ads,Search,EdTech,USA,37994,1379,0.0363,1.06,1461.74,58,25.2,7343.12,5.02,0.04205946337926034,5.023547279269911,0.03424525071202763,10.545209851103886,0.038472916776333105,1,1,1,1,6
2024-10-12,Meta Ads,Video,EdTech,Germany,74615,2327,0.0312,1.1,2559.7,129,19.84,25496.94,9.96,0.05543618392780404,9.960909481579872,0.028363610578535835,11.220110240406699,0.03430543456409569,1,1,3,1,2
2024-12-15,Google Ads,Search,EdTech,Canada,176790,4490,0.0254,1.49,6690.1,250,26.76,74442.63,11.13,0.0556792873051225,11.127282103406527,0.017046968424853405,12.082723522912602,0.03784207251541377,1,0,1,1,1
2024-10-29,Google Ads,Shopping,Fintech,Germany,60077,1994,0.0332,3.11,6201.34,28,221.48,7635.29,1.23,0.014042126379137413,1.2312322820551687,0.010675237725003946,11.003398996935857,0.10322319689731511,0,0,2,2,2
2024-03-31,Meta Ads,Display,Fintech,Canada,151295,2163,0.0143,1.58,3417.54,85,40.21,3173.67,0.93,0.039297272306981046,0.9286416545234292,0.009050627183147352,11.92699346188566,0.022588585214316403,0,1,0,2,1
2024-04-19,TikTok Ads,Display,E-commerce,Canada,20282,1740,0.0858,1.25,2175.0,94,23.14,14237.0,6.55,0.054022988505747126,6.5457471264367815,0.06863994508804394,9.917538375758788,0.10723794497584065,1,2,0,0,1
2024-10-12,Google Ads,Search,Healthcare,Germany,185488,3950,0.0213,1.39,5490.5,289,19.0,75172.15,13.69,0.07316455696202531,13.691312266642381,0.015323729982928072,12.130750860079985,0.029600297593375312,1,0,1,3,2
2024-09-11,Meta Ads,Display,E-commerce,Australia,28567,999,0.035,1.69,1688.31,68,24.83,13037.25,7.72,0.06806806806806807,7.722071183609645,0.020710046917132005,10.260042489274284,0.05910001050162775,1,1,0,0,0
2024-11-19,Google Ads,Search,E-commerce,UAE,96170,5145,0.0535,2.12,10907.4,268,40.7,72622.99,6.66,0.05208940719144801,6.658139428278051,0.025235837152907,11.47388313590556,0.11341790579182696,1,0,1,0,4
2024-02-07,Meta Ads,Shopping,Healthcare,Canada,101019,2515,0.0249,1.69,4250.35,72,59.03,11353.12,2.67,0.028628230616302187,2.671102379804016,0.01473371909247391,11.523073796022043,0.04207475821380137,0,1,2,3,1
2024-03-01,TikTok Ads,Shopping,E-commerce,UK,91795,3800,0.0414,1.22,4636.0,157,29.53,24815.09,5.35,0.04131578947368421,5.352694132873166,0.03393439841442753,11.427324002674503,0.05050384007843565,1,2,2,0,5
2024-07-08,Meta Ads,Search,E-commerce,India,22543,333,0.0148,1.49,496.17,12,41.35,642.18,1.29,0.036036036036036036,1.2942741399117237,0.009932879239678364,10.023224234138462,0.02200993656567449,0,1,1,0,3
2024-02-28,Meta Ads,Shopping,Healthcare,Canada,119598,1064,0.0089,2.0,2128.0,64,33.25,17165.43,8.07,0.06015037593984962,8.066461466165414,0.004449997775001113,11.6918997592597,0.017792939681265572,1,1,2,3,1
2024-08-27,Meta Ads,Search,EdTech,UAE,158504,4897,0.0309,0.43,2105.71,255,8.26,54921.72,26.08,0.05207269756994078,26.08228103585014,0.07186029799930699,11.97354141754324,0.013284901327411296,1,1,1,1,4
2024-03-22,Google Ads,Display,E-commerce,Australia,39542,1209,0.0306,1.85,2236.65,42,53.25,7992.11,3.57,0.034739454094292806,3.573250173250173,0.01654053159971265,10.585143966380576,0.05656390673208234,0,0,0,0,0
2024-07-19,Google Ads,Display,Fintech,India,110848,3181,0.0287,2.45,7793.45,186,41.9,32321.78,4.15,0.0584721785602012,4.147300617826508,0.011714280932946556,11.615924193803947,0.07030753825057737,0,0,0,2,3
2024-12-22,Meta Ads,Video,Healthcare,Australia,79964,1487,0.0186,1.07,1591.09,22,72.32,3882.65,2.44,0.014794889038332213,2.4402453663840515,0.017383161324148293,11.289344317924972,0.01989757891050973,0,1,3,3,0
2024-12-19,TikTok Ads,Display,EdTech,Germany,105127,7747,0.0737,0.88,6817.36,460,14.82,99299.9,14.57,0.059377823673680136,14.565740990647406,0.0837499048296536,11.562933934323475,0.06484880192529036,1,2,0,1,2
2024-01-07,Google Ads,Shopping,EdTech,UAE,73803,1505,0.0204,2.12,3190.6,98,32.56,18709.86,5.86,0.06511627906976744,5.864056917194259,0.009622636970454259,11.209168209661772,0.04323130496050296,1,0,2,1,4
2024-06-24,Google Ads,Shopping,Healthcare,UK,96575,4925,0.051,2.4,11820.0,181,65.3,7335.74,0.62,0.036751269035532996,0.6206209813874788,0.021249991145837022,11.47808554212752,0.1223919233756148,0,0,2,3,5
2024-02-20,Google Ads,Shopping,Fintech,UK,162489,4500,0.0277,3.03,13635.0,184,74.1,54944.54,4.03,0.04088888888888889,4.029669233590026,0.00914191117428674,11.998371740396822,0.08391337259752968,0,0,2,2,5
2024-05-05,Meta Ads,Search,Healthcare,Canada,76155,3548,0.0466,1.25,4435.0,243,18.25,30659.34,6.91,0.06848928974069898,6.913041713641488,0.037279970176023865,11.240539147077568,0.05823649136629243,1,1,1,3,1
2024-12-06,TikTok Ads,Search,Fintech,UK,180021,13105,0.0728,1.61,21099.05,880,23.98,75656.62,3.59,0.06714994276993513,3.5857832461651116,0.045217363219029055,12.100834344626042,0.117203270729526,0,2,1,2,5
2024-04-13,TikTok Ads,Video,EdTech,UK,79965,3070,0.0384,1.02,3131.4,237,13.21,65306.0,20.86,0.0771986970684039,20.85520853292457,0.03764702191468439,11.289356823317922,0.039159632339148376,1,2,3,1,5
2024-05-28,Meta Ads,Search,EdTech,India,49789,622,0.0125,2.08,1293.76,48,26.95,7704.96,5.96,0.07717041800643087,5.95547860499629,0.006009612495378608,10.815569439636228,0.025984856092711242,1,1,1,1,3
2024-04-11,TikTok Ads,Video,SaaS,Germany,195026,9653,0.0495,1.83,17664.99,371,47.61,94022.57,5.32,0.03843364757070341,5.322537403078066,0.027049165546904074,12.180893289499432,0.09057761529232,1,2,3,4,2
2024-02-17,TikTok Ads,Shopping,Healthcare,Canada,130438,7721,0.0592,1.6,12353.6,353,35.0,70310.53,5.69,0.04571946639036394,5.691501262789794,0.036999976875014454,11.778660963513856,0.09470859718793603,1,2,2,3,1
2024-12-14,TikTok Ads,Shopping,SaaS,India,141917,4796,0.0338,0.66,3165.36,369,8.58,11953.05,3.78,0.07693911592994161,3.7762055500796112,0.05121204361811572,11.863004704997659,0.022304304628761883,0,2,2,4,3
2024-11-22,TikTok Ads,Shopping,SaaS,USA,146958,7494,0.051,1.68,12589.92,538,23.4,117826.98,9.36,0.0717907659460902,9.358834686797056,0.03035712478742572,11.897908915293183,0.08567019148328094,1,2,2,4,6
2024-09-16,Google Ads,Video,E-commerce,UK,13605,300,0.0221,2.08,624.0,21,29.71,4495.51,7.2,0.07,7.204342948717949,0.010624994891829378,9.518266150905006,0.04586549062844542,1,0,3,0,5
2024-05-23,Google Ads,Display,SaaS,Germany,116041,6428,0.0554,1.75,11249.0,74,152.01,13873.48,1.23,0.011512134411947728,1.2333078495866299,0.03165712476735728,11.661707473522869,0.09693987469945968,0,0,0,4,2
2024-09-25,TikTok Ads,Search,E-commerce,India,170396,10138,0.0595,1.08,10949.04,494,22.16,99795.18,9.11,0.048727559676464784,9.11451414918568,0.055092541580980016,12.04588628758857,0.0642564379445527,1,2,1,0,3
2024-02-22,Meta Ads,Display,EdTech,India,19743,619,0.0314,1.25,773.75,41,18.87,9219.46,11.92,0.06623586429725363,11.91529563812601,0.025119979904016078,9.890604926705114,0.039191105708352325,1,1,0,1,3
2024-08-28,Google Ads,Search,E-commerce,Australia,94081,5588,0.0594,2.69,15031.72,88,170.81,24757.88,1.65,0.015748031496062992,1.6470423876974825,0.022081776177778373,11.451922021409896,0.1597742370935683,0,0,1,0,0
2024-06-10,TikTok Ads,Video,Fintech,USA,141643,8526,0.0602,0.46,3921.96,379,10.35,51038.1,13.01,0.044452263664086326,13.013416761007251,0.13086928071895496,11.86107214643708,0.027689049229400676,1,2,3,2,6
2024-01-23,Meta Ads,Shopping,SaaS,Australia,90716,3002,0.0331,1.47,4412.94,194,22.75,39560.54,8.96,0.06462358427714857,8.964667545899108,0.022516991485039807,11.415500049631726,0.048645663389038314,1,1,2,4,0
2024-12-20,Google Ads,Search,EdTech,USA,72055,1678,0.0233,3.17,5319.26,41,129.74,8506.9,1.6,0.02443384982121573,1.599263807371702,0.007350155410045613,11.185198873463579,0.07382221913815835,0,0,1,1,6
2024-04-18,Meta Ads,Shopping,E-commerce,Germany,112692,2096,0.0186,2.27,4757.92,89,53.46,16587.58,3.49,0.042461832061068704,3.486309143491274,0.008193828989502647,11.632422586297608,0.042220565789940726,0,1,2,0,2
2024-11-08,Google Ads,Video,Fintech,UAE,31672,877,0.0277,0.72,631.44,16,39.47,2266.94,3.59,0.018244013683010263,3.590111491194729,0.038472168788654455,10.363219861917235,0.01993685274059106,0,0,3,2,4
2024-06-30,Meta Ads,Video,E-commerce,Germany,59131,1425,0.0241,1.04,1482.0,66,22.45,19372.57,13.07,0.04631578947368421,13.071909581646423,0.023173054641293614,10.98752751202098,0.025062995721364428,1,1,3,0,2
2024-06-23,Google Ads,Search,SaaS,Canada,119397,3868,0.0324,1.8,6962.4,193,36.07,35393.3,5.08,0.049896587383660804,5.0834913248305185,0.017999990000005555,11.690217729381589,0.05831302294027488,1,0,1,4,1
2024-11-02,Meta Ads,Search,EdTech,Australia,157008,5024,0.032,0.72,3617.28,379,9.54,73104.85,20.21,0.07543789808917198,20.209895280431706,0.044444382716135114,11.964058407528203,0.023038826047080404,1,1,1,1,0
2024-01-04,Meta Ads,Shopping,EdTech,UK,117217,2133,0.0182,1.29,2751.57,129,21.33,25455.36,9.25,0.06047819971870605,9.251212943882946,0.014108516194948687,11.67179072795004,0.023474154772771868,1,1,2,1,5
2024-10-27,TikTok Ads,Search,SaaS,Canada,111956,5911,0.0528,1.57,9280.27,253,36.68,68395.54,7.37,0.042801556420233464,7.369994623001269,0.03363055182767399,11.62587014798636,0.08289211833220195,1,2,1,4,1
2024-01-05,Meta Ads,Display,SaaS,USA,10939,113,0.0104,1.18,133.34,6,22.22,1684.43,12.63,0.05309734513274336,12.632593370331483,0.00881355185292216,9.300181075975972,0.012189414023219674,1,1,0,4,6
2024-08-10,TikTok Ads,Display,SaaS,India,72293,4532,0.0627,1.81,8202.92,169,48.54,35145.36,4.28,0.03729037952338923,4.2844938143978,0.0346408648393012,11.188496417151331,0.11346769396760406,0,2,0,4,3
2024-02-17,Google Ads,Shopping,Fintech,Germany,78402,4531,0.0578,2.75,12460.25,105,118.67,25620.07,2.06,0.023173692341646436,2.0561441383599846,0.02101817417520939,11.269617470912523,0.15892770592586924,0,0,2,2,2
2024-10-25,TikTok Ads,Display,E-commerce,Canada,160892,9122,0.0567,0.64,5838.08,590,9.9,170654.73,29.23,0.06467879850909888,29.231310636373603,0.08859361157248191,11.988494826751309,0.0362857071824578,1,2,0,0,1
2024-03-14,TikTok Ads,Search,EdTech,USA,154092,8860,0.0575,1.17,10366.2,246,42.14,23706.53,2.29,0.02776523702031603,2.286906484536281,0.04914525714080587,11.945311595227789,0.06727279806868625,0,2,1,1,6
2024-01-10,Meta Ads,Shopping,Healthcare,UAE,73323,1928,0.0263,1.71,3296.88,121,27.25,33634.99,10.2,0.06275933609958506,10.202066802552716,0.015380107964849146,11.202643255839256,0.04496379035227691,1,1,2,3,4
2024-01-17,TikTok Ads,Video,SaaS,India,58521,3318,0.0567,1.85,6138.3,39,157.39,10013.26,1.63,0.011754068716094032,1.6312757603896844,0.030648632081820497,10.977158030900029,0.10489055210949916,0,2,3,4,3
2024-10-04,TikTok Ads,Search,SaaS,USA,48361,2713,0.0561,0.87,2360.31,54,43.71,7890.9,3.34,0.019904165130851456,3.343162550681902,0.06448268450266148,10.786469660366542,0.04880606273650255,0,2,1,4,6
2024-05-11,TikTok Ads,Display,Healthcare,UAE,179870,7500,0.0417,1.44,10800.0,112,96.43,5446.79,0.5,0.014933333333333333,0.5043324074074074,0.028958313223393598,12.099995206277363,0.06004336465224885,0,2,0,3,4
2024-10-06,TikTok Ads,Search,E-commerce,Canada,114850,8234,0.0717,1.63,13421.42,245,54.78,35478.84,2.64,0.029754675734758318,2.643449053825899,0.04398770307502879,11.65139091508848,0.11686042664344798,0,2,1,0,1
2024-06-17,Google Ads,Display,Healthcare,India,54976,2611,0.0475,1.32,3446.52,187,18.43,8230.48,2.39,0.07162006893910379,2.388055197706672,0.03598482122362029,10.914670194934025,0.06269135622817229,0,0,0,3,3
2024-08-26,Google Ads,Shopping,Fintech,Australia,162636,9237,0.0568,1.41,13024.17,738,17.65,102989.98,7.91,0.07989607015264696,7.907604093005542,0.04028365937329123,11.999276002485278,0.08008171622518999,1,0,2,2,0
2024-05-28,Google Ads,Display,Healthcare,India,23375,1175,0.0503,1.42,1668.5,15,111.23,1524.57,0.91,0.01276595744680851,0.9137368894216361,0.03542251026583784,10.05946513399048,0.07137967914438503,0,0,0,3,3
2024-12-22,Meta Ads,Shopping,E-commerce,Canada,167917,6246,0.0372,0.6,3747.6,413,9.07,25997.62,6.94,0.06612231828370158,6.937138435265236,0.06199989666683888,12.031231043990045,0.022318169095445962,1,1,2,0,1
2024-09-07,Google Ads,Search,E-commerce,USA,71216,2357,0.0331,3.17,7471.69,179,41.74,29354.19,3.93,0.0759439966058549,3.928721614520945,0.01044163708465707,11.173486832945413,0.10491588968771062,0,0,1,0,6
2024-12-04,Google Ads,Video,EdTech,Germany,29618,1883,0.0636,2.17,4086.11,90,45.4,26198.96,6.41,0.04779607010090282,6.411711872661284,0.02930874225403583,10.296171326279559,0.13796036194206227,1,0,3,1,2
2024-12-01,Google Ads,Search,Healthcare,Canada,136461,3984,0.0292,1.49,5936.16,214,27.74,24710.24,4.16,0.053714859437751006,4.162664079135333,0.019597302283689742,11.823801466571553,0.04350078044276386,0,0,1,3,1
2024-07-24,TikTok Ads,Search,Healthcare,Australia,132426,7309,0.0552,0.32,2338.88,171,13.68,24136.13,10.32,0.023395813380763443,10.319524729785197,0.17249946093918458,11.793786829187107,0.01766178847054204,1,2,1,3,0
2024-11-29,TikTok Ads,Search,E-commerce,Germany,159692,6882,0.0431,0.37,2546.34,523,4.87,106309.31,41.75,0.07599535018889858,41.749848802595096,0.11648617165899552,11.981008501057097,0.015945319740500466,1,2,1,0,2
2024-09-04,Meta Ads,Video,Fintech,India,27931,608,0.0218,1.52,924.16,10,92.42,1389.72,1.5,0.01644736842105263,1.5037655817174516,0.014342095827568535,10.237528263965926,0.03308725072500089,0,1,3,2,3
2024-08-06,Meta Ads,Display,EdTech,USA,131155,4052,0.0309,1.24,5024.48,209,24.04,15982.2,3.18,0.05157946692991115,3.1808664777250586,0.024919334742471985,11.784142733390762,0.03830948114825969,0,1,0,1,6
2024-05-27,TikTok Ads,Shopping,Fintech,USA,66842,2339,0.035,1.4,3274.6,123,26.62,14081.65,4.3,0.05258657545959812,4.3002656813045865,0.024999982142869904,11.110101865005516,0.048990155890009275,1,2,2,2,6
2024-03-05,Google Ads,Shopping,SaaS,UAE,7642,202,0.0265,3.38,682.76,11,62.07,1542.21,2.26,0.054455445544554455,2.2587878610346244,0.007840234366794565,8.941545475242885,0.08934310389950274,0,0,2,4,4
2024-06-12,Google Ads,Shopping,E-commerce,USA,70618,3601,0.051,2.23,8030.23,145,55.38,7976.29,0.99,0.04026659261316301,0.9932828823084769,0.022869944901369996,11.165054509087586,0.11371364241411537,0,0,2,0,6
2024-09-27,Meta Ads,Video,E-commerce,Germany,74212,1528,0.0206,1.46,2230.88,85,26.25,21331.58,9.56,0.055628272251308904,9.56195761313921,0.014109579377000428,11.214694615965701,0.030060906591925837,1,1,3,0,2
